species,pu,amount
2,121,0
3,121,0
4,121,0
5,121,1.5
6,121,1.53178693772719e-05
1,122,0
2,122,0
3,122,0
4,122,0
5,122,1
6,122,1.78717077556137e-07
1,123,0
2,123,0
3,123,1
4,123,0.000102445479362434
5,123,0
6,123,0
1,124,23.5
2,124,0
3,124,67
4,124,1
5,124,1
6,124,3.3737587895618e-07
1,125,4.5
2,125,0
3,125,1
4,125,0.0496820681583169
5,125,1
6,125,2.24061297119193e-09
1,126,0
2,126,0
3,126,0
4,126,0
5,126,15.5
6,126,1.2739785308649e-05
1,127,0
2,127,0
3,127,1
4,127,9.04926995848225e-06
5,127,2
6,127,6.73284585144416e-06
1,128,6.5
2,128,3.47352639201997e-18
3,128,1.5
4,128,3.99366025972425e-06
5,128,2.5
6,128,1.9003200309662e-06
1,129,0
2,129,0
3,129,0
4,129,0
5,129,2
6,129,1.4951817732723e-07
1,130,0
2,130,0
3,130,0
4,130,0
5,130,1
6,130,4.21857871803887e-07
1,131,0
2,131,0
3,131,1
4,131,3.37152332563336e-05
5,131,0
6,131,0
1,132,0
2,132,0
3,132,16
4,132,0.227442325831094
5,132,0
6,132,0
1,133,15.5
2,133,0
3,133,17.5
4,133,0.278202904554098
5,133,1
6,133,3.96167950981495e-07
1,134,0
2,134,0
3,134,0
4,134,0
5,134,3
6,134,4.79161614805846e-06
1,135,0
2,135,0
3,135,0
4,135,0
5,135,2
6,135,0.00162818587318974
1,136,0
2,136,0
3,136,0
4,136,0
5,136,0
6,136,0
1,137,1
2,137,0
3,137,0
4,137,0
5,137,0
6,137,0
1,138,10
2,138,4.9792307467086e-18
3,138,4.5
4,138,0.00625787660586344
5,138,0
6,138,0
1,139,4.5
2,139,8.2704225832295e-18
3,139,0
4,139,0
5,139,11
6,139,2.67927173280999e-08
1,140,0
2,140,0
3,140,0
4,140,0
5,140,0
6,140,0
1,141,23
2,141,6.60909541875315e-18
3,141,9
4,141,4.14341970562573e-18
5,141,0
6,141,0
1,142,33.5
2,142,5.5409029039348e-18
3,142,6
4,142,4.00604463305052e-05
5,142,0
6,142,0
1,143,0
2,143,0
3,143,0
4,143,0
5,143,0
6,143,0
1,144,0
2,144,0
3,144,0
4,144,0
5,144,1
6,144,1.01159650364496e-07
1,145,1
2,145,9.90299428453742e-18
3,145,1
4,145,6.61823907797914e-05
5,145,0
6,145,0
1,146,6
2,146,1.26736230491625e-17
3,146,4
4,146,0.00142749520104926
5,146,1
6,146,6.56689643522843e-12
1,147,0
2,147,0
3,147,0
4,147,0
5,147,1.5
6,147,4.40399459314405e-08
1,148,0
2,148,0
3,148,2
4,148,1.46827204371154e-05
5,148,0
6,148,0
1,149,28.5
2,149,0
3,149,0
4,149,0
5,149,20
6,149,2.30807244534548e-06
1,150,0
2,150,0
3,150,0
4,150,0
5,150,0
6,150,0
1,151,0
2,151,0
3,151,0
4,151,0
5,151,0
6,151,0
1,152,0
2,152,0
3,152,0
4,152,0
5,152,0
6,152,0
1,153,1
2,153,1.62890228518174e-18
3,153,0
4,153,0
5,153,0
6,153,0
1,154,4
2,154,0
3,154,0
4,154,0
5,154,6.5
6,154,1.76811210006884e-07
1,155,0
2,155,0
3,155,0
4,155,0
5,155,1
6,155,3.04014977260308e-05
1,156,0
