species,pu,amount
2,565,0
1,566,1.4
2,566,1.27683478184017e-05
1,567,1.25
2,567,3.1609813040205e-08
1,568,1
2,568,2.64053816118357e-05
1,569,1.85714285714286
2,569,7.08076569645405e-11
1,570,5.3
2,570,5.52805103525176e-08
1,571,0
2,571,0
1,572,0
2,572,0
1,573,0
2,573,0
1,574,1
2,574,2.12508400312739e-11
1,575,1
2,575,5.67824610433809e-09
1,576,1
2,576,1.54373647645859e-05
1,577,0
2,577,0
1,578,0
2,578,0
1,579,1.5
2,579,6.042939882639e-11
1,580,2
2,580,1.19380605828993e-09
1,581,0
2,581,0
1,582,0
2,582,0
1,583,1.25
2,583,9.9173850032486e-15
1,584,0
2,584,0
1,585,0
2,585,0
1,586,0
2,586,0
1,587,2.66666666666667
2,587,2.04217563624111e-11
1,588,1
2,588,0
1,589,0
2,589,0
1,590,0
2,590,0
1,591,1
2,591,4.39863204831466e-11
1,592,1
2,592,2.51677139545011e-11
1,593,0
2,593,0
1,594,0
2,594,0
1,595,0
2,595,0
1,596,1.25
2,596,3.62797034862932e-10
1,597,1.16666666666667
2,597,1.13854230402255e-09
1,598,1.33333333333333
2,598,1.37548780792136e-09
1,599,0
2,599,0
1,600,0
2,600,0
1,601,1
2,601,0
1,602,0
2,602,0
1,603,0
2,603,0
1,604,0
2,604,0
1,605,1
2,605,1.93170407083102e-09
1,606,1.33333333333333
2,606,1.24886569620961e-09
1,607,1
2,607,6.11623285662339e-12
1,608,1
2,608,1.02619141344399e-11
1,609,1.4
2,609,2.66659602081546e-11
1,610,1
2,610,0
1,611,0
2,611,0
1,612,0
2,612,0
1,613,0
2,613,0
1,614,0
2,614,0
1,615,2
2,615,5.00556235531531e-06
1,616,1.5
2,616,1.93532847830878e-09
1,617,1.33333333333333
2,617,4.84023697303896e-09
1,618,1
2,618,1.608200896982e-11
1,619,1
2,619,3.36217154048622e-11
1,620,0
2,620,0
1,621,0
2,621,0
1,622,0
2,622,0
1,623,0
2,623,0
1,624,1
2,624,5.18037334987252e-13
1,625,1.2
2,625,5.28512853204645e-10
1,626,1
2,626,7.36051200709627e-13
1,627,1.25
2,627,1.69811175009948e-09
1,628,1
2,628,6.16546359835647e-11
1,629,0
2,629,0
1,630,0
2,630,0
1,631,0
2,631,0
1,632,0
2,632,0
1,633,1.75
2,633,6.29576211864621e-12
1,634,1
2,634,1.05133504894405e-11
1,635,0
2,635,0
1,636,1
2,636,8.36597249601547e-11
1,637,0
2,637,0
1,638,0
2,638,0
1,639,0
2,639,0
1,640,1
2,640,1.47901868424082e-17
1,641,0
2,641,0
1,642,1
2,642,3.46130556236385e-09
1,643,1.33333333333333
2,643,1.63270484589989e-11
1,644,0
2,644,0
1,645,1
2,645,0
1,646,0
2,646,0
1,647,0
2,647,0
1,648,0
2,648,0
1,649,1.5
2,649,6.58661463778448e-12
1,650,1
2,650,5.18114781196373e-09
1,651,1.16666666666667
2,651,8.49606907022927e-06
1,652,0
2,652,0
1,653,0
2,653,0
1,654,0
2,654,0
1,655,1
2,655,6.71743417609251e-07
1,656,0
2,656,0
1,657,1
2,657,4.56931440700366e-11
1,658,0
2,658,0
1,659,1
2,659,2.80894746124638e-10
