species,pu,amount
1,432,105.6
2,432,2.42921564326546e-18
1,433,0
2,433,0
1,434,0
2,434,0
1,435,0
2,435,0
1,436,0
2,436,0
1,437,0
2,437,0
1,438,0
2,438,0
1,439,0
2,439,0
1,440,0
2,440,0
1,441,1.5
2,441,8.90579285005709e-08
1,442,0
2,442,0
1,443,45.5
2,443,5.88599357706702e-10
1,444,0
2,444,0
1,445,0
2,445,0
1,446,0
2,446,0
1,447,0
2,447,0
1,448,0
2,448,0
1,449,0
2,449,0
1,450,0
2,450,0
1,451,0
2,451,0
1,452,3.77777777777778
2,452,7.41897412253524e-08
1,453,8
2,453,1.13196035004221e-10
1,454,19.5
2,454,0.00308912337243202
1,455,0
2,455,0
1,456,0
2,456,0
1,457,0
2,457,0
1,458,0
2,458,0
1,459,0
2,459,0
1,460,0
2,460,0
1,461,0
2,461,0
1,462,0
2,462,0
1,463,1.5
2,463,3.92915251969692e-08
1,464,66.2
2,464,5.114805056042e-09
1,465,2.5
2,465,0.00654642515467887
1,466,13.7
2,466,0.00490123009404831
1,467,0
2,467,0
1,468,0
2,468,0
1,469,0
2,469,0
1,470,0
2,470,0
1,471,0
2,471,0
1,472,0
2,472,0
1,473,0
2,473,0
1,474,0
2,474,0
1,475,0
2,475,0
1,476,0
2,476,0
1,477,13.7
2,477,6.8789885330937e-09
1,478,72.1
2,478,3.53087277651461e-09
1,479,278
2,479,3.67591618988726e-17
1,480,65
2,480,0.00849875407455727
1,481,2.375
2,481,0.0049700892179888
1,482,0
2,482,0
1,483,0
2,483,0
1,484,0
2,484,0
1,485,0
2,485,0
1,486,0
2,486,0
1,487,0
2,487,0
1,488,0
2,488,0
1,489,0
2,489,0
1,490,0
2,490,0
1,491,0
2,491,0
1,492,7.3
2,492,3.38095964113782e-09
1,493,87.1
2,493,0.01608291567363
1,494,20.1
2,494,0.0132053658815471
1,495,0
2,495,0
1,496,0
2,496,0
1,497,0
2,497,0
1,498,0
2,498,0
1,499,0
2,499,0
1,500,0
2,500,0
1,501,0
2,501,0
1,502,0
2,502,0
1,503,0
2,503,0
1,504,0
2,504,0
1,505,2
2,505,4.68023787085571e-10
1,506,20.4
2,506,0.0213190991062667
1,507,6
2,507,0.012944445449604
1,508,0
2,508,0
1,509,0
2,509,0
1,510,0
2,510,0
1,511,0
2,511,0
1,512,0
2,512,0
1,513,0
2,513,0
1,514,0
2,514,0
1,515,0
2,515,0
1,516,0
2,516,0
1,517,2.5
2,517,5.21399761218092e-08
1,518,31.9
2,518,1.35517853612907e-08
1,519,0
2,519,0
1,520,26.9
2,520,0.0551347063429777
1,521,13.3
2,521,0.0180293337921505
1,522,0
2,522,0
1,523,0
2,523,0
1,524,0
2,524,0
1,525,0
2,525,0
1,526,0
2,526,0
1,527,0
2,527,0
1,528,0
2,528,0
1,529,0
2,529,0
1,530,0
2,530,0
1,531,2.66666666666667
2,531,1.56669756628454e-06
1,532,41.1
2,532,7.91560591281478e-09
1,533,0
2,533,0
1,534,47
2,534,0.0206852607215104
