species,pu,amount
2,362,0.0344326098959614
1,363,0
2,363,0
1,364,2
2,364,0.34800104552859
1,365,1.66666666666667
2,365,0.411990507421034
1,366,2.33333333333333
2,366,0.311379316095021
1,367,1.375
2,367,0.598235264046008
1,368,0
2,368,0
1,369,1.5
2,369,0.00777211203026186
1,370,1.33333333333333
2,370,0.0280757531215704
1,371,2
2,371,0.0192703085739804
1,372,1
2,372,0.0380841196705163
1,373,0
2,373,0
1,374,0
2,374,0
1,375,0
2,375,0
1,376,1
2,376,0.00358315996203862
1,377,0
2,377,0
1,378,1
2,378,0.0344174433104639
1,379,1
2,379,0.0350867904007403
1,380,1.6
2,380,0.379968310920178
1,381,1.42857142857143
2,381,0.255602095602414
1,382,2
2,382,0.785626377812666
1,383,2
2,383,0.191120115956704
1,384,1
2,384,0.0259162578418825
1,385,2
2,385,0.0222297546422066
1,386,1.14285714285714
2,386,0.0403070885473486
1,387,1
2,387,0.00701804524070258
1,388,1.28571428571429
2,388,0.0487602574310152
1,389,1.4
2,389,0.084883218241747
1,390,0
2,390,0
1,391,1
2,391,0.000101532812172903
1,392,1
2,392,0.0223125040237424
1,393,0
2,393,0
1,394,1.5
2,394,0.1145022187984
1,395,1.33333333333333
2,395,0.414183569212254
1,396,1.57142857142857
2,396,0.309289067076755
1,397,1.5
2,397,0.033699024517937
1,398,0
2,398,0
1,399,2.2
2,399,0.0536853369769698
1,400,1.25
2,400,0.0664539609103191
1,401,1
2,401,0.0202096232141128
1,402,3.4
2,402,0.220831586529143
1,403,2.2
2,403,0.198689775539977
1,404,1
2,404,0.0067523293356828
1,405,1
2,405,0.00731940535056325
1,406,0
2,406,0
1,407,0
2,407,0
1,408,1.5
2,408,0.188956880534696
1,409,1.4
2,409,0.198204322100324
1,410,1.5
2,410,0.152602254551505
1,411,0
2,411,0
1,412,1.5
2,412,0.0238144454127305
1,413,1.5
2,413,0.0478922828763386
1,414,3.2
2,414,0.107829812172923
1,415,1.5
2,415,0.0709234309878688
1,416,1
2,416,0.137333205908976
1,417,4.4
2,417,0.142892998904836
1,418,1.5
2,418,0.118380224093877
1,419,2
2,419,0.035734671344356
1,420,1
2,420,0.0333902744639664
1,421,1
2,421,0.000728839009617692
1,422,0
2,422,0
1,423,1
2,423,0.0363667600062576
1,424,1
2,424,0.365353309197879
1,425,0
2,425,0
1,426,1
2,426,0.0108388156727272
1,427,1
2,427,0.0145026698821078
1,428,1
2,428,0.115212924313922
1,429,1.25
2,429,0.0951801210932298
1,430,0
2,430,0
1,431,1.42857142857143
2,431,0.0527412735032703
1,432,0
2,432,0
1,433,1
2,433,0.0250977432160379
1,434,1
2,434,0.0127038666752633
1,435,1
2,435,0.0452567478714935
1,436,1.2
2,436,0.00570014903072699
1,437,1.33333333333333
2,437,0.0298789791390979
1,438,1
2,438,0.174886252688884
1,439,0
2,439,0
1,440,0
2,440,0
1,441,0
2,441,0
1,442,0
2,442,0
1,443,1.25
2,443,0.0341410122326237
1,444,1
2,444,0.031836881282066
1,445,1.33333333333333
2,445,0.0643590190127392
1,446,1
2,446,0.0015680460951273
1,447,1.14285714285714
2,447,0.044339095552243
1,448,1.75
2,448,0.0497196942627999
1,449,1.66666666666667
2,449,0.0513656164680173
1,450,0
2,450,0
1,451,0
2,451,0
1,452,0
2,452,0
1,453,3.9
2,453,0.0495623636386543
1,454,1
2,454,0.0342941480834194
1,455,1
2,455,0.0844280120247259
1,456,1
2,456,0.0420388110926373
1,457,1.83333333333333
2,457,0.0811197163693144
1,458,2.14285714285714
2,458,0.081441875126016
1,459,1
2,459,0.00076857265047696
1,460,1
2,460,0.0158760871200692
1,461,1
2,461,0.0207419965587981
1,462,0
2,462,0
1,463,0
2,463,0
1,464,0
2,464,0
1,465,0
2,465,0
1,466,0
2,466,0
1,467,1.25
2,467,0.0501054651956136
1,468,1
2,468,4.67703058631859e-05
1,469,1.33333333333333
2,469,0.000759738489653083
1,470,1.5
2,470,0.101872737583074
1,471,2.14285714285714
2,471,0.0794369901134905
1,472,1
2,472,0.00758159988077246
1,473,2
2,473,0.234236375562508
1,474,2.25
2,474,0.1540083072363
1,475,0
2,475,0
1,476,0
2,476,0
1,477,0
2,477,0
1,478,0
2,478,0
1,479,0
2,479,0
1,480,0
2,480,0
1,481,0
2,481,0
1,482,0
2,482,0
