id,cost,status,xloc,yloc
650,1,3,267536.1814597,1019614.6716899
651,1,3,277536.1814597,1019614.6716899
652,1,0,287536.1814597,1019614.6716899
653,1,0,457536.1814597,1019614.6716899
654,1,0,477536.1814597,1019614.6716899
655,1,3,487536.1814597,1019614.6716899
656,1,0,497536.1814597,1019614.6716899
657,1,3,247536.1814597,1009614.6716899
658,1,3,257536.1814597,1009614.6716899
659,1,3,267536.1814597,1009614.6716899
660,1,3,277536.1814597,1009614.6716899
661,1,3,287536.1814597,1009614.6716899
662,1,0,297536.1814597,1009614.6716899
663,1,0,487536.1814597,1009614.6716899
664,1,0,497536.1814597,1009614.6716899
665,1,3,257536.1814597,999614.6716899
666,1,3,267536.1814597,999614.6716899
667,1,3,277536.1814597,999614.6716899
668,1,3,287536.1814597,999614.6716899
669,1,0,297536.1814597,999614.6716899
670,1,0,307536.1814597,999614.6716899
671,1,0,317536.1814597,999614.6716899
672,1,3,257536.1814597,989614.6716899
673,1,3,267536.1814597,989614.6716899
674,1,3,277536.1814597,989614.6716899
675,1,3,287536.1814597,989614.6716899
676,1,3,297536.1814597,989614.6716899
677,1,0,307536.1814597,989614.6716899
678,1,0,317536.1814597,989614.6716899
679,1,0,327536.1814597,989614.6716899
680,1,3,337536.1814597,989614.6716899
681,1,0,347536.1814597,989614.6716899
682,1,3,277536.1814597,979614.6716899
683,1,3,287536.1814597,979614.6716899
684,1,3,297536.1814597,979614.6716899
685,1,3,307536.1814597,979614.6716899
686,1,3,317536.1814597,979614.6716899
687,1,0,327536.1814597,979614.6716899
688,1,0,337536.1814597,979614.6716899
689,1,3,347536.1814597,979614.6716899
690,1,3,277536.1814597,969614.6716899
691,1,3,287536.1814597,969614.6716899
692,1,3,297536.1814597,969614.6716899
693,1,3,307536.1814597,969614.6716899
694,1,0,317536.1814597,969614.6716899
695,1,3,327536.1814597,969614.6716899
696,1,3,337536.1814597,969614.6716899
697,1,3,347536.1814597,969614.6716899
698,1,3,357536.1814597,969614.6716899
699,1,3,367536.1814597,969614.6716899
700,1,3,377536.1814597,969614.6716899
701,1,0,497536.1814597,969614.6716899
702,1,3,287536.1814597,959614.6716899
703,1,3,297536.1814597,959614.6716899
704,1,3,307536.1814597,959614.6716899
705,1,0,317536.1814597,959614.6716899
706,1,3,327536.1814597,959614.6716899
707,1,3,337536.1814597,959614.6716899
708,1,3,347536.1814597,959614.6716899
709,1,3,357536.1814597,959614.6716899
710,1,0,367536.1814597,959614.6716899
711,1,3,377536.1814597,959614.6716899
712,1,3,387536.1814597,959614.6716899
713,1,3,397536.1814597,959614.6716899
714,1,3,287536.1814597,949614.6716899
715,1,3,297536.1814597,949614.6716899
716,1,3,307536.1814597,949614.6716899
717,1,3,317536.1814597,949614.6716899
718,1,3,327536.1814597,949614.6716899
719,1,3,337536.1814597,949614.6716899
720,1,3,347536.1814597,949614.6716899
721,1,3,357536.1814597,949614.6716899
722,1,3,407536.1814597,949614.6716899
723,1,3,417536.1814597,949614.6716899
724,1,0,427536.1814597,949614.6716899
725,1,3,487536.1814597,949614.6716899
726,1,0,497536.1814597,949614.6716899
727,1,3,287536.1814597,939614.6716899
728,1,3,307536.1814597,939614.6716899
729,1,3,317536.1814597,939614.6716899
730,1,3,327536.1814597,939614.6716899
731,1,3,337536.1814597,939614.6716899
732,1,3,347536.1814597,939614.6716899
733,1,3,437536.1814597,939614.6716899
734,1,3,447536.1814597,939614.6716899
735,1,3,457536.1814597,939614.6716899
736,1,0,487536.1814597,939614.6716899
737,1,3,497536.1814597,939614.6716899
738,1,3,307536.1814597,929614.6716899
739,1,3,317536.1814597,929614.6716899
740,1,3,327536.1814597,929614.6716899
